"Troy Morales_33","STML-5900"
"Troy Morales_33","HSTA-4790"
"Troy Morales_33","INSE-3660"
"Troy Morales_33","BFIN-1100"
"Sherry Smith_8","ACAS-1270"
"Sherry Smith_8","ETAP-5950"
"Sherry Smith_8","TCHM-3230"
"Sherry Smith_8","ACAS-5720"
"Sherry Smith_8","ESPE-2350"
"Sherry Smith_8","INSC-1770"
"Sherry Smith_8","ACOM-1050"
"Sherry Smith_8","EPHL-3790"
"Sherry Smith_8","HEPI-2670"
"Sherry Smith_8","TPHI-4800"
"Stacy Morrison_25","AHIS-6520"
"Stacy Morrison_25","ELTL-3760"
"Stacy Morrison_25","AATM-6280"
"Laura Brown_81","HEPI-3930"
"Laura Brown_81","HHPM-3020"
"Laura Brown_81","BFOR-5600"
"Laura Brown_81","EPHL-5140"
"Laura Brown_81","AMRS-6490"
"Kimberly Warren_56","ATHR-6730"
"Kimberly Warren_56","BCYB-6160"
"Kimberly Warren_56","AANT-1100"
"Kimberly Warren_56","APHY-1140"
"Kimberly Warren_56","BMGT-3750"
"Kimberly Warren_56","BFIN-4550"
"Kimberly Warren_56","UUNI-5330"
"Kerri Kelly_12","TBIO-3190"
"Kerri Kelly_12","ARUS-1940"
"Kerri Kelly_12","CEHC-2210"
"Kerri Kelly_12","CINF-5600"
"Cathy Horne_8","HEHS-6240"
"Cathy Horne_8","APSY-5100"
"Cathy Horne_8","CEHC-1610"
"Cathy Horne_8","RPOS-6240"
"Cathy Horne_8","ASOC-2900"
"Cathy Horne_8","TBIO-1670"
"Cathy Horne_8","TJRL-2890"
"Cathy Horne_8","RINT-6960"
"Cathy Horne_8","BITM-2640"
"Cathy Horne_8","ADOC-2210"
"Sabrina Jones_58","AMAT-5490"
"Sabrina Jones_58","EXPB-6000"
"Sabrina Jones_58","TFRE-2060"
"Sabrina Jones_58","TUNI-5660"
"Sabrina Jones_58","EPSY-3130"
"Gloria Hughes_31","INEN-5710"
"Gloria Hughes_31","EXPB-6000"
"Gloria Hughes_31","AGOG-2560"
"Gloria Hughes_31","EPHL-4060"
"Gloria Hughes_31","HEPI-5490"
"Gloria Hughes_31","AGOG-1280"
"John Miller_32","TINF-5450"
"Alan King_51","AEAK-2320"
"Alan King_51","BITM-6410"
"Alan King_51","ASPN-2310"
"Alan King_51","AGOG-1280"
"Vanessa Delgado_74","AJRL-5660"
"Vanessa Delgado_74","AARA-4670"
"Vanessa Delgado_74","HSPH-6640"
"Vanessa Delgado_74","AEAJ-1660"
"Vanessa Delgado_74","UFSP-4050"
"Michelle Clark_35","ECPY-6820"
"Michelle Clark_35","AGER-1840"
"Michelle Clark_35","BFIN-3500"
"Michelle Clark_35","RPAD-3720"
"Michelle Clark_35","AEAK-1320"
"Michelle Clark_35","TEHC-4130"
"Robert Jones_52","TFRE-2060"
"Robert Jones_52","AART-4680"
"Robert Jones_52","AEAS-2710"
"Robert Jones_52","BMKT-3940"
"Anita Phillips_68","BMGT-2810"
"Anita Phillips_68","IECE-6260"
"Anita Phillips_68","AHST-2180"
"Anita Phillips_68","ESPE-3500"
"Anita Phillips_68","BBUS-5750"
"Joseph Burnett_84","RPAD-1680"
"Joseph Burnett_84","RINT-1720"
"Joseph Burnett_84","ASPN-6780"
"Deanna Orr_35","TINF-2060"
"Deanna Orr_35","INEN-6300"
"Deanna Orr_35","ARUS-5040"
"Deanna Orr_35","EPHL-1670"
"Deanna Orr_35","IESE-4540"
"Deanna Orr_35","ACOM-2060"
"Deanna Orr_35","TUNI-6800"
"Jason Drake_43","AMRS-3660"
"Jason Drake_43","INSC-2670"
"Jason Drake_43","BLAW-4540"
"Jason Drake_43","RPAD-3720"
"Keith Phillips_78","BBUS-5750"
"Keith Phillips_78","AGLO-1320"
"Glenn Smith_55","AGLS-3340"
"Glenn Smith_55","AHST-5570"
"Glenn Smith_55","UFSP-5420"
"Glenn Smith_55","TUNI-2190"
"Glenn Smith_55","AHEB-2440"
"Glenn Smith_55","ACHM-5890"
"Lisa Carter_32","ICSI-1750"
"Lisa Carter_32","ASOC-2100"
"Lisa Carter_32","TUNI-3380"
"Lisa Carter_32","TENG-1720"
"Lisa Carter_32","AHST-5570"
"Lisa Carter_32","BITM-2650"
"Rhonda Miller_95","ASOC-5170"
"Rhonda Miller_95","BCYB-6720"
"Diana Smith_98","AAFS-1140"
"Diana Smith_98","BACC-3970"
"Diana Smith_98","ADOC-1170"
"Diana Smith_98","IEGR-4510"
"Allison Velasquez_33","TJRL-1800"
"Allison Velasquez_33","HEPI-2670"
"Allison Velasquez_33","HEHS-3390"
"Allison Velasquez_33","ACLL-6450"
"Allison Velasquez_33","IECE-6900"
"Allison Velasquez_33","ACHM-5890"
"Jaime Hill_40","TCHM-2580"
"Jaime Hill_40","AHIS-1280"
"Jaime Hill_40","AEAJ-1660"
"Jaime Hill_40","ESPE-3340"
"Gloria Gibson_23","EPSY-4750"
"Gloria Gibson_23","TPHI-1860"
"Gloria Gibson_23","AJST-1450"
"Gloria Gibson_23","BMKT-4720"
"Gloria Gibson_23","INSE-5110"
"Gloria Gibson_23","HEPI-1990"
"Gloria Gibson_23","ECPY-6100"
"Gloria Gibson_23","IECE-1260"
"Gloria Gibson_23","ICSI-3000"
"Brenda Perkins_33","TINF-4250"
"Brenda Perkins_33","TCHM-3720"
"Brenda Perkins_33","AARA-1270"
"Brenda Perkins_33","IECE-5210"
"Brenda Perkins_33","HSTA-2140"
"Brenda Perkins_33","EXPB-4400"
"Brenda Perkins_33","HNSG-3480"
"Brenda Perkins_33","INSE-2420"
"Shannon Thomas_84","ASPN-4840"
"Shannon Thomas_84","CINF-4960"
"Shannon Thomas_84","RSSW-2210"
"Shannon Thomas_84","AHST-1530"
"Shannon Thomas_84","INSC-4410"
"Shannon Thomas_84","BMKT-1810"
"Shannon Thomas_84","ETAP-1730"
"Robert Gonzalez_26","EXPB-6980"
"Robert Gonzalez_26","ICSI-1490"
"Robert Gonzalez_26","HHPM-3020"
"Robert Gonzalez_26","ACOM-1110"
"Robert Gonzalez_26","EPSY-3710"
"Robert Gonzalez_26","APHI-1690"
"Robert Gonzalez_26","ARUS-3810"
"David Smith_33","EEPL-2080"
"David Smith_33","ATHR-5530"
"David Smith_33","AECO-5820"
"David Smith_33","APOR-2340"
"David Smith_33","ASOC-2900"
"Jeffery Hamilton_62","CIST-2280"
"Jeffery Hamilton_62","ACLL-6480"
"Jeffery Hamilton_62","TECB-3060"
"Jeffery Hamilton_62","ACOM-1110"
"Jeffery Hamilton_62","RPAD-6490"
"Jeffery Hamilton_62","APHY-5310"
"Dawn Pearson_69","ASOC-4880"
"Dawn Pearson_69","AGLS-6960"
"Timothy Hopkins_84","AJRL-3900"
"Timothy Hopkins_84","ASPN-3100"
"Timothy Hopkins_84","BMGT-6390"
"Timothy Hopkins_84","BFIN-1580"
"Timothy Hopkins_84","APHI-6400"
"Timothy Hopkins_84","EEPL-6130"
"Larry Powell_15","AGLS-3440"
"Larry Powell_15","AECO-1850"
"Larry Powell_15","BFOR-1190"
"Larry Powell_15","AEAK-1730"
"John Peters_77","AGOG-4880"
"John Peters_77","AREL-5070"
"Judy Brown_88","CEMH-1430"
"Judy Brown_88","TENG-6240"
"Judy Brown_88","EEDU-1790"
"Judy Brown_88","STML-5100"
"Judy Brown_88","AENG-6020"
"Judy Brown_88","HEHS-4980"
"Brandi Robinson_63","BACC-2460"
"Brandi Robinson_63","HEHS-3690"
"Brandi Robinson_63","BBUS-6360"
"Brandi Robinson_63","CINF-6380"
"Brandi Robinson_63","BLAW-3640"
"Brandi Robinson_63","AHEB-6200"
"Anthony Tanner_38","CGDD-3490"
"Anthony Tanner_38","AEAS-4300"
"Anthony Tanner_38","HBMS-5210"
"Anthony Tanner_38","AMRS-3660"
"Zachary Mitchell_50","AJRL-5000"
"Zachary Mitchell_50","INSC-4040"
"Zachary Mitchell_50","TINF-3260"
"Zachary Mitchell_50","AANT-4850"
"Zachary Mitchell_50","CYBR-3720"
"Zachary Mitchell_50","AMUS-1940"
"Zachary Mitchell_50","CEHC-1020"
"Zachary Mitchell_50","TECB-5470"
"Zachary Mitchell_50","ABIO-4880"
"Zachary Mitchell_50","CIST-5300"
"Zachary Mitchell_50","AATM-5570"
"Alan Gonzalez_13","CYBR-3280"
"Alan Gonzalez_13","ACHM-2620"
"Alan Gonzalez_13","IEGR-3980"
"Alan Gonzalez_13","ALCS-2430"
"Bill Lin_8","ISTE-5450"
"Bill Lin_8","IECE-6420"
"Bill Lin_8","BITM-4680"
"Bill Lin_8","HSTA-4600"
"Christopher Smith_38","AGOG-1020"
"Christopher Smith_38","HHPM-4370"
"Christopher Smith_38","APOR-5960"
"Meghan Hancock_74","CYBR-3890"
"Meghan Hancock_74","RSSW-1870"
"Meghan Hancock_74","EEPL-1910"
"Meghan Hancock_74","ACAS-5720"
"Meghan Hancock_74","TECB-5330"
"Meghan Hancock_74","AANT-3000"
"Katherine White_79","ESPE-3760"
"Katherine White_79","STML-5180"
"Katherine White_79","EPHL-2290"
"Katherine White_79","AWSS-5700"
"Katherine White_79","AREL-5070"
"Katherine White_79","ALIN-5490"
"Katherine White_79","EPHL-1480"
"Katherine White_79","TCHM-2430"
"Katherine White_79","AGLO-6980"
"Deborah Roberts_25","AATM-3910"
"Deborah Roberts_25","ALIN-6420"
"Deborah Roberts_25","HBMS-3790"
"Deborah Roberts_25","BMKT-1030"
"Shannon Hanna_45","INEN-4210"
"Shannon Hanna_45","APLN-4050"
"Shannon Hanna_45","CINF-1040"
"Shannon Hanna_45","ACAS-4560"
"Shannon Hanna_45","AEAK-2190"
"Shannon Hanna_45","ESPY-1720"
"Shannon Hanna_45","CEHC-2210"
"Nicole Robinson_29","TPHI-3830"
"Nicole Robinson_29","CIST-2280"
"Nicole Robinson_29","RINT-5610"
"Bobby Gregory_2","ACLL-2560"
"Bobby Gregory_2","AHST-6770"
"Bobby Gregory_2","AGLO-6980"
"Bobby Gregory_2","AARA-5830"
"David Walter_47","CINF-5600"
"David Walter_47","IECE-1110"
"David Walter_47","BLAW-3140"
"David Walter_47","TJRL-1590"
"David Walter_47","ADOC-6300"
"David Walter_47","AHST-3610"
"John Gonzalez_29","BCYB-6960"
"John Gonzalez_29","APLN-4790"
"John Gonzalez_29","AUSP-2610"
"John Gonzalez_29","IESE-5610"
"John Gonzalez_29","CGDD-5040"
"John Gonzalez_29","ELTL-3280"
"John Gonzalez_29","HBMS-4130"
"John Gonzalez_29","AEAC-5600"
"John Gonzalez_29","AART-3970"
"Janet Patton_43","TUNI-2630"
"Janet Patton_43","EEPL-1100"
"Janet Patton_43","BITM-6370"
"Janet Patton_43","TINF-3260"
"David Russell_35","EPSY-4750"
"David Russell_35","APOR-2340"
"David Russell_35","AEAK-1410"
"David Russell_35","INEN-2950"
"David Russell_35","HEPI-1190"
"David Russell_35","INSC-1770"
"David Russell_35","ASOC-3860"
"Richard Henry_81","HEPI-4720"
"Richard Henry_81","TECB-4420"
"Richard Henry_81","AMUS-3950"
"Randy Castaneda_30","CEHC-6490"
"Lisa Jennings_64","BBUS-1580"
"Lisa Jennings_64","AENV-3340"
"Lisa Jennings_64","AEAK-4680"
"Lisa Jennings_64","TECB-4510"
"Lisa Jennings_64","TCHM-2430"
"Jennifer Fischer_47","BITM-3080"
"Jennifer Fischer_47","AFRE-3210"
"Jennifer Fischer_47","CEHC-6580"
"Norman Ramos_46","INEN-5340"
"Norman Ramos_46","APHY-2120"
"Kimberly Jennings_82","ISTE-1440"
"Kimberly Jennings_82","AFRE-6340"
"Kimberly Jennings_82","CEMH-3640"
"Kimberly Jennings_82","BFOR-4720"
"John Harris_48","UFSP-4050"
"John Harris_48","ESPY-5700"
"John Harris_48","ALCS-6910"
"John Harris_48","AITA-2860"
"John Harris_48","APHY-4080"
"Donald Carr_46","AARA-1160"
"Donald Carr_46","AGER-5350"
"Donald Carr_46","AEAK-4380"
"Donald Carr_46","TPHI-5520"
"Donald Carr_46","CYBR-6930"
"Donald Carr_46","BBUS-2620"
"Donald Carr_46","ISTE-3120"
"Amanda Jensen_65","BITM-3080"
"Amanda Jensen_65","TCHM-2270"
"Amanda Jensen_65","BMGT-5350"
"Amanda Jensen_65","STML-2610"
"Brittany Knight_88","AMAT-5490"
"Michelle Taylor_99","AMAT-4140"
"Michelle Taylor_99","CIST-4040"
"Michelle Taylor_99","AART-4060"
"Michelle Taylor_99","EPSY-3130"
"Michelle Taylor_99","BLAW-2470"
"Michelle Taylor_99","TUNI-2760"
"Michelle Taylor_99","ACLL-4600"
"Michelle Taylor_99","ABIO-2500"
"Jennifer Wilson_64","AJST-6920"
"Jennifer Wilson_64","EXPB-4400"
"Jennifer Wilson_64","IESE-1860"
"Jennifer Wilson_64","BMGT-4790"
"Jennifer Wilson_64","AANT-2540"
"Jennifer Wilson_64","CINF-2610"
"Jennifer Garcia_72","CEHC-6810"
"Jennifer Garcia_72","EEPL-1690"
"Jennifer Garcia_72","AARA-5830"
"Jennifer Garcia_72","TCHM-2430"
"Jennifer Garcia_72","BMGT-2810"
"Jennifer Garcia_72","IEGR-3540"
"Lisa Page_80","BMKT-1030"
"Lisa Page_80","AGLO-6430"
"Lisa Page_80","IECE-4790"
"Lisa Page_80","ICSI-1980"
"Lisa Page_80","EEDU-1160"
"Bruce Smith_42","AENG-4430"
"Bruce Smith_42","AEAK-4550"
"Amanda Hood_38","AWSS-3340"
"Amanda Hood_38","AGER-5290"
"Amanda Hood_38","TCHM-3720"
"Amanda Hood_38","APHI-5450"
"Mason Patel_42","ACLL-4980"
"Mason Patel_42","RINT-1890"
"Dennis Osborne_33","ESPE-5900"
"Dennis Osborne_33","AHIS-1710"
"Dennis Osborne_33","AANT-1360"
"Dennis Osborne_33","ABIO-4880"
"Dennis Osborne_33","ETAP-3300"
"Dennis Osborne_33","HBMS-4800"
"Dennis Osborne_33","BMKT-5350"
"Miguel Matthews_31","APOR-6890"
"Miguel Matthews_31","ATHR-6730"
"Miguel Matthews_31","AANT-4850"
"Miguel Matthews_31","ATHR-2680"
"Thomas Burgess_92","BACC-3130"
"Thomas Burgess_92","CEMH-4220"
"Thomas Burgess_92","EEDU-5720"
"Thomas Burgess_92","INSE-5620"
"Thomas Burgess_92","ATHR-6580"
"Thomas Burgess_92","HBMS-3390"
"Thomas Burgess_92","ABIO-2830"
"Martha Brown_23","AART-4790"
"Martha Brown_23","TEHC-3310"
"Rebecca Watson_92","AMUS-2030"
"Rebecca Watson_92","CYBR-1020"
"Rebecca Watson_92","AGOG-1440"
"Rebecca Watson_92","AMUS-5900"
"Rebecca Watson_92","ARUS-1380"
"Rebecca Watson_92","CEHC-4890"
"Rebecca Watson_92","HEHS-4980"
"Dustin Wright_5","ACOM-6830"
"Dustin Wright_5","RPOS-5490"
"Dustin Wright_5","ECPY-2600"
"Dustin Wright_5","TFRE-2060"
"Dustin Wright_5","AARH-5690"
"Dustin Wright_5","AAFS-2920"
"Christine Smith_81","AMRS-4680"
"James Hall_15","AGLO-4380"
"James Hall_15","RPAD-5080"
"James Hall_15","APHI-1750"
"James Hall_15","ISTE-4920"
"James Hall_15","AGLO-5820"
"James Hall_15","AGER-2650"
"Scott Carpenter_51","EPSY-1610"
"Scott Carpenter_51","AJST-2140"
"Scott Carpenter_51","IEGR-6760"
"Scott Carpenter_51","ADOC-2200"
"Leah Patel_9","ETAP-1800"
"Leah Patel_9","EXPB-1220"
"Leah Patel_9","ACHM-2660"
"Leah Patel_9","TECB-2800"
"Leah Patel_9","AEAS-3810"
"Leah Patel_9","BMGT-4680"
"Leah Patel_9","INEN-5740"
"Nancy Anderson_66","ACLL-2300"
"Nancy Anderson_66","EPHL-2990"
"Nancy Anderson_66","AEAJ-4440"
"Nancy Anderson_66","RPAD-2260"
"Nancy Anderson_66","AMAT-4010"
"Erin Harris_98","TFRE-4520"
"Erin Harris_98","STML-2180"
"David Moore_31","TENG-6240"
"David Moore_31","APOR-6890"
"David Moore_31","BITM-5020"
"David Moore_31","TPOS-2480"
"David Moore_31","ISTE-2800"
"David Moore_31","AGOG-2980"
"David Moore_31","ATHR-1580"
"David Moore_31","BMGT-2640"
"Krystal James_20","EEPL-5120"
"Krystal James_20","TECB-5470"
"Jerry Atkinson_96","AGLS-4820"
"Jerry Atkinson_96","BCYB-6720"
"Jerry Atkinson_96","UFSP-5130"
"Taylor Perez_67","EEDU-4860"
"Taylor Perez_67","AENG-4950"
"Taylor Perez_67","CGDD-4970"
"Taylor Perez_67","AART-3970"
"Joshua Sullivan_74","ESPE-5730"
"Joshua Sullivan_74","TINF-2060"
"Joshua Sullivan_74","ACLL-2300"
"Joshua Sullivan_74","AHST-6770"
"Gregory Ruiz_9","TENG-1720"
"Gregory Ruiz_9","AENG-2230"
"Gregory Ruiz_9","CINF-5370"
"Gregory Ruiz_9","TFRE-3190"
"Gregory Ruiz_9","AHST-6770"
"Gregory Ruiz_9","AARH-4720"
"Maureen Thomas_39","BLAW-6030"
"Maureen Thomas_39","BCYB-3210"
"Maureen Thomas_39","HHPM-2250"
"Maureen Thomas_39","TJRL-1350"
"Maureen Thomas_39","BACC-2460"
"Maureen Thomas_39","AWSS-3970"
"Teresa Thornton_86","IESE-4540"
"Teresa Thornton_86","EPHL-6510"
"Teresa Thornton_86","ESPE-4680"
"Teresa Thornton_86","ARUS-3810"
"Teresa Thornton_86","ADOC-2200"
"Jeffrey Alexander_87","UUNI-3280"
"Jeffrey Alexander_87","RPOS-5490"
"Jeffrey Alexander_87","RPAD-1600"
"Jeffrey Alexander_87","AART-6390"
"Jeffrey Alexander_87","AENV-3340"
"Jeffrey Alexander_87","TEHC-1240"
"Christopher Jones_23","TPHI-1390"
"Christopher Jones_23","CINF-1630"
"Christopher Jones_23","RINT-1890"
"Christopher Jones_23","CINF-2610"
"Christopher Jones_23","AARH-5740"
"Christopher Jones_23","RPOS-6860"
"Lisa Robinson_18","HSTA-4500"
"Lisa Robinson_18","CEMH-3910"
"Lisa Robinson_18","BFIN-1260"
"Lisa Robinson_18","STML-5100"
"Lisa Robinson_18","CINF-5230"
"Lisa Robinson_18","ESPE-3340"
"Lisa Robinson_18","HSPH-2590"
"Mark Buchanan_9","BLAW-4240"
"Mark Buchanan_9","UFSP-3050"
"Mark Buchanan_9","APHI-6440"
"Mark Buchanan_9","BLAW-4480"
"Mark Buchanan_9","CYBR-4290"
"Christine Taylor_56","ARUS-6710"
"Christine Taylor_56","AEAJ-5080"
"Christine Taylor_56","HEPI-6020"
"Christine Taylor_56","AHST-2510"
"Christine Taylor_56","BCYB-1970"
"Christine Taylor_56","HSTA-4500"
"Christine Taylor_56","ELTL-3910"
"Christine Taylor_56","AMUS-5500"
"Daniel Washington_43","RSSW-1500"
"Daniel Washington_43","AGLS-3610"
"Daniel Washington_43","RINT-3050"
"Daniel Washington_43","APHY-2120"
"Daniel Washington_43","IECE-2050"
"Daniel Washington_43","AREL-2090"
"Jennifer Potter_10","TCHM-4950"
"Jennifer Potter_10","CINF-4970"
"Jennifer Potter_10","AITA-1620"
"Joshua Williams_72","AUSP-3570"
"Joshua Williams_72","INSE-4930"
"Joshua Williams_72","AITA-4410"
"Joshua Williams_72","ABIO-4410"
"Joshua Williams_72","ASPN-6530"
"David Warren_51","TINF-6960"
"David Warren_51","BITM-6250"
"David Warren_51","AJST-2140"
"David Warren_51","HEPI-6020"
"David Warren_51","CINF-4180"
"David Warren_51","RCRJ-6340"
"David Warren_51","ARUS-5040"
"David Warren_51","APHI-5450"
"David Warren_51","HSTA-5150"
"Antonio Wells_16","ALIN-1620"
"Antonio Wells_16","ETAP-4870"
"Ariel Lucas_94","RINT-6620"
"Ariel Lucas_94","AAFS-4500"
"Ariel Lucas_94","TMAT-6860"
"Ariel Lucas_94","ELTL-1630"
"Ariel Lucas_94","ESPE-1950"
"Ariel Lucas_94","TINF-6450"
"Tamara Olson_7","AGER-3090"
"Tamara Olson_7","INSC-6390"
"Tamara Olson_7","ACAS-2710"
"Tamara Olson_7","BMKT-1030"
"Tamara Olson_7","BMKT-1810"
"Andres Richardson_76","AJST-2020"
"Andres Richardson_76","EPHL-5810"
"Andres Richardson_76","ACLL-6450"
"Andres Richardson_76","AHEB-6750"
"Andres Richardson_76","AEAK-1320"
"Andres Richardson_76","HSTA-4500"
"Michelle Davis_70","TPHI-3310"
"Michelle Davis_70","TCHM-4950"
"Michelle Davis_70","BFIN-1210"
"Michelle Davis_70","ALCS-2430"
"Michelle Davis_70","AHST-3610"
"Michelle Davis_70","ESPE-3340"
"Rachel Thomas_5","TJRL-1800"
"Rachel Thomas_5","UFSP-3680"
"Rachel Thomas_5","RSSW-3590"
"Rachel Thomas_5","ECPY-6900"
"Rachel Thomas_5","ESPY-3090"
